,Iteration_0,Iteration_1,Iteration_2,Iteration_3,Iteration_4,Iteration_5,Iteration_6,Iteration_7,Iteration_8,Iteration_9,Iteration_10,Iteration_11,Iteration_12,Iteration_13,Iteration_14,Iteration_15,Iteration_16,Iteration_17,Iteration_18,Iteration_19
84,0.84,0.85,0.86,0.81,0.82,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
85,0.84,0.85,0.86,0.81,0.82,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
86,0.84,0.85,0.86,0.82,0.82,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
87,0.84,0.85,0.86,0.82,0.82,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
88,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
89,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.85,0.82,0.8
90,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.85,0.82,0.8
91,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.85,0.82,0.8
92,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.85,0.82,0.8
93,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.85,0.82,0.8
94,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.85,0.82,0.8
95,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.85,0.82,0.8
96,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.85,0.82,0.8
97,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.85,0.82,0.8
98,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.85,0.82,0.81,0.85,0.82,0.8
99,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.85,0.82,0.81,0.85,0.82,0.8
100,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.85,0.82,0.81,0.85,0.82,0.8
101,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.85,0.82,0.81,0.85,0.82,0.8
102,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.81,0.85,0.82,0.8
103,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.81,0.85,0.82,0.8
104,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.81,0.85,0.82,0.8
105,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.81,0.85,0.82,0.8
106,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.81,0.85,0.82,0.8
107,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.81,0.85,0.82,0.8
108,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.81,0.85,0.82,0.8
109,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.81,0.85,0.82,0.8
110,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.81,0.85,0.82,0.8
111,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.81,0.85,0.82,0.8
112,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.81,0.85,0.82,0.8
113,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.81,0.85,0.82,0.8
114,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.81,0.85,0.82,0.8
115,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.81,0.85,0.82,0.8
116,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.81,0.85,0.82,0.8
117,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.81,0.85,0.82,0.8
118,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.81,0.85,0.82,0.8
119,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.81,0.85,0.82,0.8
120,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
121,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
122,0.84,0.85,0.86,0.82,0.84,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
123,0.84,0.85,0.86,0.82,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
124,0.84,0.85,0.86,0.82,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
125,0.84,0.85,0.86,0.82,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
126,0.84,0.85,0.86,0.82,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
127,0.84,0.85,0.86,0.82,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
128,0.84,0.85,0.86,0.82,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
129,0.84,0.85,0.86,0.82,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
130,0.84,0.85,0.86,0.82,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
131,0.84,0.85,0.86,0.82,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
