,Iteration_0,Iteration_1,Iteration_2,Iteration_3,Iteration_4,Iteration_5,Iteration_6,Iteration_7,Iteration_8,Iteration_9,Iteration_10,Iteration_11,Iteration_12,Iteration_13,Iteration_14,Iteration_15,Iteration_16,Iteration_17,Iteration_18,Iteration_19
108,0.79,0.77,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
109,0.79,0.77,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
110,0.79,0.77,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
111,0.79,0.77,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
112,0.79,0.77,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
113,0.79,0.77,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
114,0.79,0.77,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
115,0.79,0.77,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
116,0.79,0.77,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
117,0.79,0.77,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
118,0.79,0.77,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
119,0.79,0.77,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
120,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
121,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
122,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
123,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
124,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
125,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
126,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
127,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
128,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
129,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
130,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
131,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
132,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
133,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
134,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
135,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
136,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
137,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
138,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
139,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
140,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
141,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
142,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.78,0.8,0.78,0.79,0.79,0.79
143,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.78,0.8,0.78,0.79,0.79,0.79
144,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.78,0.8,0.78,0.79,0.79,0.79
145,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.78,0.8,0.78,0.79,0.79,0.79
146,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.78,0.8,0.78,0.79,0.79,0.79
147,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.78,0.8,0.78,0.79,0.79,0.79
148,0.79,0.8,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.78,0.8,0.78,0.79,0.79,0.79
149,0.79,0.8,0.82,0.77,0.78,0.81,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.78,0.8,0.78,0.79,0.79,0.79
150,0.79,0.8,0.82,0.77,0.78,0.81,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.78,0.8,0.78,0.79,0.79,0.79
151,0.79,0.8,0.82,0.77,0.78,0.81,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.78,0.8,0.78,0.79,0.79,0.79
152,0.79,0.8,0.82,0.77,0.78,0.81,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.78,0.8,0.78,0.79,0.79,0.79
153,0.79,0.8,0.82,0.77,0.78,0.81,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.78,0.8,0.78,0.79,0.79,0.79
154,0.79,0.8,0.82,0.77,0.78,0.81,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.78,0.8,0.78,0.79,0.79,0.79
155,0.79,0.8,0.82,0.77,0.79,0.81,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.78,0.8,0.78,0.79,0.79,0.79
156,0.79,0.8,0.82,0.77,0.79,0.81,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.78,0.8,0.78,0.79,0.79,0.79
157,0.79,0.8,0.82,0.77,0.79,0.81,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.78,0.8,0.78,0.79,0.79,0.79
158,0.79,0.8,0.82,0.78,0.79,0.81,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.78,0.8,0.78,0.79,0.79,0.79
159,0.79,0.8,0.82,0.78,0.79,0.81,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.78,0.8,0.78,0.79,0.79,0.79
160,0.79,0.8,0.82,0.78,0.79,0.81,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.78,0.8,0.78,0.79,0.79,0.79
161,0.79,0.8,0.82,0.78,0.79,0.81,0.8,0.81,0.78,0.8,0.79,0.8,0.79,0.79,0.78,0.8,0.78,0.79,0.79,0.79
